,arguments,label
518,"""The Normandy format talks (France, Germany, Russia, and Ukraine) have made some progress but a peaceful resolution is still not in sight",https://www.bloomberg.com/tosv2.html?vid=&uuid=aab8e9fd-fc20-11ee-8a26-c01cccbd6ae1&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
519,"""The US should consider providing lethal weapons to Ukraine's military",https://www.bloomberg.com/tosv2.html?vid=&uuid=aab8e9fd-fc20-11ee-8a26-c01cccbd6ae1&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
520,"""The situation in Crimea, which was annexed by Russia in 2014, remains unresolved and a source of tension between Russia and Ukraine",https://www.bloomberg.com/tosv2.html?vid=&uuid=aab8e9fd-fc20-11ee-8a26-c01cccbd6ae1&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
521,"""The international community must continue to pressure Russia to respect Ukraine's sovereignty and territorial integrity",https://www.bloomberg.com/tosv2.html?vid=&uuid=aab8e9fd-fc20-11ee-8a26-c01cccbd6ae1&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
522,"""The US should work with its allies in Europe to coordinate a response to the situation in Ukraine",https://www.bloomberg.com/tosv2.html?vid=&uuid=aab8e9fd-fc20-11ee-8a26-c01cccbd6ae1&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
523,"""The Ukrainian government is making efforts to fight corruption, but more needs to be done to establish rule of law and democratic norms.""",https://www.bloomberg.com/tosv2.html?vid=&uuid=aab8e9fd-fc20-11ee-8a26-c01cccbd6ae1&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
524," ""Russia is responsible for the current humanitarian crisis in Ukraine",https://www.bloomberg.com/tosv2.html?vid=&uuid=b0a9f76d-fc0e-11ee-bee1-4702acd8d2e2&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
525," ""The international community should increase pressure on Russia to end its aggression towards Ukraine",https://www.bloomberg.com/tosv2.html?vid=&uuid=b0a9f76d-fc0e-11ee-bee1-4702acd8d2e2&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
526," ""Ukraine needs financial and military aid from the West to defend itself against Russian attacks",https://www.bloomberg.com/tosv2.html?vid=&uuid=b0a9f76d-fc0e-11ee-bee1-4702acd8d2e2&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
527," ""The situation in Ukraine is a threat to European security and stability",https://www.bloomberg.com/tosv2.html?vid=&uuid=b0a9f76d-fc0e-11ee-bee1-4702acd8d2e2&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
528," ""The conflict in Ukraine has resulted in a large number of displaced persons and refugees",https://www.bloomberg.com/tosv2.html?vid=&uuid=b0a9f76d-fc0e-11ee-bee1-4702acd8d2e2&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
529," ""The international community should hold Russia accountable for its actions in Ukraine",https://www.bloomberg.com/tosv2.html?vid=&uuid=b0a9f76d-fc0e-11ee-bee1-4702acd8d2e2&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
530," ""Ukraine's sovereignty and territorial integrity must be respected",https://www.bloomberg.com/tosv2.html?vid=&uuid=b0a9f76d-fc0e-11ee-bee1-4702acd8d2e2&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
531," ""The Normandy format talks are an important diplomatic effort to resolve the conflict in Ukraine",https://www.bloomberg.com/tosv2.html?vid=&uuid=b0a9f76d-fc0e-11ee-bee1-4702acd8d2e2&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
532," ""The Minsk agreements provide a framework for resolving the conflict in eastern Ukraine",https://www.bloomberg.com/tosv2.html?vid=&uuid=b0a9f76d-fc0e-11ee-bee1-4702acd8d2e2&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
533," ""The US and EU should impose tougher sanctions on Russia until it withdraws its troops from Ukraine",https://www.bloomberg.com/tosv2.html?vid=&uuid=b0a9f76d-fc0e-11ee-bee1-4702acd8d2e2&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
534," ""The situation in Ukraine requires a strong and united response from the international community"".",https://www.bloomberg.com/tosv2.html?vid=&uuid=b0a9f76d-fc0e-11ee-bee1-4702acd8d2e2&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
535,"  Continued support for Ukraine is essential for upholding human rights, peace, and democracy worldwide Russia's actions in Ukraine threaten the sovereignty of democratic nations The US should take a leading role in providing aid to Ukraine Delay in passing the Ukraine aid bill weakens the international community's response to Russian aggression A strong, united front from the G7 is necessary to hold Russia accountable for its actions in Ukraine Swift passage of the aid bill is crucial for delivering assistance to Ukraine and protecting its energy infrastructure Inaction towards Russia's aggression enables further destabilization in the region The international community must stand together with Ukraine to defend its sovereignty Failure to support Ukraine may result in regional conflicts with global implications The US should focus on national security interests by supporting Ukraine against Russian aggression.",https://www.bloomberg.com/tosv2.html?vid=&uuid=b99b95f0-fc18-11ee-a89c-12d1abb7c8f3&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
536," ""Ukraine's right to sovereignty and territorial integrity must be respected",https://www.bloomberg.com/tosv2.html?vid=&uuid=b9b0fd0a-fca1-11ee-9bb0-4e2fc2244ee3&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
537," ""The international community should take action against Russia's annexation of Crimea",https://www.bloomberg.com/tosv2.html?vid=&uuid=b9b0fd0a-fca1-11ee-9bb0-4e2fc2244ee3&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
538," ""Economic sanctions on Russia are necessary to stop their aggression towards Ukraine",https://www.bloomberg.com/tosv2.html?vid=&uuid=b9b0fd0a-fca1-11ee-9bb0-4e2fc2244ee3&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
539," ""Political support for Ukraine is crucial in the face of Russian threats",https://www.bloomberg.com/tosv2.html?vid=&uuid=b9b0fd0a-fca1-11ee-9bb0-4e2fc2244ee3&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
540," ""Ukraine needs military aid from the West to defend itself against Russian aggression",https://www.bloomberg.com/tosv2.html?vid=&uuid=b9b0fd0a-fca1-11ee-9bb0-4e2fc2244ee3&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
541," ""The conflict in eastern Ukraine has resulted in a humanitarian crisis",https://www.bloomberg.com/tosv2.html?vid=&uuid=b9b0fd0a-fca1-11ee-9bb0-4e2fc2244ee3&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
542," ""There is a need for a peaceful resolution to the conflict in eastern Ukraine",https://www.bloomberg.com/tosv2.html?vid=&uuid=b9b0fd0a-fca1-11ee-9bb0-4e2fc2244ee3&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
543," ""The Normandy format talks are an important diplomatic effort to resolve the conflict in eastern Ukraine",https://www.bloomberg.com/tosv2.html?vid=&uuid=b9b0fd0a-fca1-11ee-9bb0-4e2fc2244ee3&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
544," ""The Minsk agreements provide a framework for a peaceful settlement of the conflict in eastern Ukraine",https://www.bloomberg.com/tosv2.html?vid=&uuid=b9b0fd0a-fca1-11ee-9bb0-4e2fc2244ee3&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
545," ""Corruption is a major issue in Ukraine that needs to be addressed",https://www.bloomberg.com/tosv2.html?vid=&uuid=b9b0fd0a-fca1-11ee-9bb0-4e2fc2244ee3&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
546," ""Ukraine's government should prioritize anti-corruption reforms",https://www.bloomberg.com/tosv2.html?vid=&uuid=b9b0fd0a-fca1-11ee-9bb0-4e2fc2244ee3&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
547," ""Western countries should support Ukraine's democratic institutions and anti-corruption efforts",https://www.bloomberg.com/tosv2.html?vid=&uuid=b9b0fd0a-fca1-11ee-9bb0-4e2fc2244ee3&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
548," ""The Ukrainian people have the right to choose their own political future",https://www.bloomberg.com/tosv2.html?vid=&uuid=b9b0fd0a-fca1-11ee-9bb0-4e2fc2244ee3&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
549," ""Russia's interference in Ukraine's domestic politics is a violation of international law",https://www.bloomberg.com/tosv2.html?vid=&uuid=b9b0fd0a-fca1-11ee-9bb0-4e2fc2244ee3&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
550," ""Ukraine has the right to join NATO and the EU if it chooses to do so",https://www.bloomberg.com/tosv2.html?vid=&uuid=b9b0fd0a-fca1-11ee-9bb0-4e2fc2244ee3&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
551," ""The Nord Stream 2 pipeline will increase Europe's dependence on Russian gas and undermine Ukraine's security",https://www.bloomberg.com/tosv2.html?vid=&uuid=b9b0fd0a-fca1-11ee-9bb0-4e2fc2244ee3&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
552," ""Germany should halt the construction of the Nord Stream 2 pipeline in response to Russia's aggression towards Ukraine"".",https://www.bloomberg.com/tosv2.html?vid=&uuid=b9b0fd0a-fca1-11ee-9bb0-4e2fc2244ee3&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
553," ""The US should provide military aid to Ukraine",https://www.bloomberg.com/tosv2.html?vid=&uuid=bbb06c6c-fc6e-11ee-99b2-800fef93bf96&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
554," ""Russia's actions in Ukraine are a threat to international security",https://www.bloomberg.com/tosv2.html?vid=&uuid=bbb06c6c-fc6e-11ee-99b2-800fef93bf96&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
555," ""The international community should hold Russia accountable for its aggression towards Ukraine",https://www.bloomberg.com/tosv2.html?vid=&uuid=bbb06c6c-fc6e-11ee-99b2-800fef93bf96&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
556," ""Ukraine needs support from the West to defend itself",https://www.bloomberg.com/tosv2.html?vid=&uuid=bbb06c6c-fc6e-11ee-99b2-800fef93bf96&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
557," ""Congress should pass the aid bill to support Ukraine",https://www.bloomberg.com/tosv2.html?vid=&uuid=bbb06c6c-fc6e-11ee-99b2-800fef93bf96&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
558," ""The G7 must act together to ensure that aid reaches Ukraine",https://www.bloomberg.com/tosv2.html?vid=&uuid=bbb06c6c-fc6e-11ee-99b2-800fef93bf96&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
559," ""US Treasury Secretary Janet Yellen urges Congress to pass the aid bill",https://www.bloomberg.com/tosv2.html?vid=&uuid=bbb06c6c-fc6e-11ee-99b2-800fef93bf96&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
560," ""The time for debate is over; it's time for action to support Ukraine",https://www.bloomberg.com/tosv2.html?vid=&uuid=bbb06c6c-fc6e-11ee-99b2-800fef93bf96&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
561," ""Unity and support from the international community are crucial for justice and peace in Ukraine"".",https://www.bloomberg.com/tosv2.html?vid=&uuid=bbb06c6c-fc6e-11ee-99b2-800fef93bf96&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
562," ""Russia's actions in Ukraine are unacceptable",https://www.bloomberg.com/tosv2.html?vid=&uuid=bd8c88db-fcdc-11ee-93c6-4fc374adf792&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
563," ""The international community should impose tougher sanctions on Russia",https://www.bloomberg.com/tosv2.html?vid=&uuid=bd8c88db-fcdc-11ee-93c6-4fc374adf792&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
564," ""Ukraine needs military aid and support from the West",https://www.bloomberg.com/tosv2.html?vid=&uuid=bd8c88db-fcdc-11ee-93c6-4fc374adf792&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
565," ""The conflict in Ukraine threatens regional and global security",https://www.bloomberg.com/tosv2.html?vid=&uuid=bd8c88db-fcdc-11ee-93c6-4fc374adf792&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
566," ""The situation in Ukraine is a test of the West's commitment to democracy and human rights",https://www.bloomberg.com/tosv2.html?vid=&uuid=bd8c88db-fcdc-11ee-93c6-4fc374adf792&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
567," ""The EU should take a stronger stance on Russia's aggression towards Ukraine",https://www.bloomberg.com/tosv2.html?vid=&uuid=bd8c88db-fcdc-11ee-93c6-4fc374adf792&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
568," ""NATO must be prepared to defend its members and allies in the region",https://www.bloomberg.com/tosv2.html?vid=&uuid=bd8c88db-fcdc-11ee-93c6-4fc374adf792&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
569," ""The US should provide lethal weapons to Ukraine to help defend against Russian aggression",https://www.bloomberg.com/tosv2.html?vid=&uuid=bd8c88db-fcdc-11ee-93c6-4fc374adf792&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
570," ""The situation in Ukraine requires a diplomatic solution, not just military aid",https://www.bloomberg.com/tosv2.html?vid=&uuid=bd8c88db-fcdc-11ee-93c6-4fc374adf792&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
571," ""The conflict in Ukraine is causing a humanitarian crisis and needs immediate attention and action from the international community"".",https://www.bloomberg.com/tosv2.html?vid=&uuid=bd8c88db-fcdc-11ee-93c6-4fc374adf792&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
572," ""Russia's actions towards Ukraine are a threat to international peace and security",https://www.bloomberg.com/tosv2.html?vid=&uuid=c6db9081-fc24-11ee-bce2-800fef93bf96&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
573," ""The US should take a strong stance against Russia's aggression in Ukraine",https://www.bloomberg.com/tosv2.html?vid=&uuid=c6db9081-fc24-11ee-bce2-800fef93bf96&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
574," ""Economic sanctions on Russia are an effective way to change their behavior towards Ukraine",https://www.bloomberg.com/tosv2.html?vid=&uuid=c6db9081-fc24-11ee-bce2-800fef93bf96&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
575," ""Ukraine needs military aid to defend itself against Russian aggression",https://www.bloomberg.com/tosv2.html?vid=&uuid=c6db9081-fc24-11ee-bce2-800fef93bf96&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
576," ""The international community must support Ukraine in its fight for sovereignty and territorial integrity",https://www.bloomberg.com/tosv2.html?vid=&uuid=c6db9081-fc24-11ee-bce2-800fef93bf96&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
577," ""Political and diplomatic measures should be taken to resolve the conflict in Ukraine",https://www.bloomberg.com/tosv2.html?vid=&uuid=c6db9081-fc24-11ee-bce2-800fef93bf96&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
578," ""Russia's annexation of Crimea is illegal and must be reversed",https://www.bloomberg.com/tosv2.html?vid=&uuid=c6db9081-fc24-11ee-bce2-800fef93bf96&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
579," ""The humanitarian situation in eastern Ukraine is dire and requires urgent attention",https://www.bloomberg.com/tosv2.html?vid=&uuid=c6db9081-fc24-11ee-bce2-800fef93bf96&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
580," ""Corruption is a significant problem in Ukraine that needs to be addressed",https://www.bloomberg.com/tosv2.html?vid=&uuid=c6db9081-fc24-11ee-bce2-800fef93bf96&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
581," ""Ukraine's efforts towards reform should be supported by the international community",https://www.bloomberg.com/tosv2.html?vid=&uuid=c6db9081-fc24-11ee-bce2-800fef93bf96&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
582," ""The US should work with its allies in Europe to address the crisis in Ukraine",https://www.bloomberg.com/tosv2.html?vid=&uuid=c6db9081-fc24-11ee-bce2-800fef93bf96&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
583," ""Russia's actions in Ukraine are a violation of human rights and international law",https://www.bloomberg.com/tosv2.html?vid=&uuid=c6db9081-fc24-11ee-bce2-800fef93bf96&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
584," ""The conflict in Ukraine has significant implications for global security and stability",https://www.bloomberg.com/tosv2.html?vid=&uuid=c6db9081-fc24-11ee-bce2-800fef93bf96&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
585," ""Ukraine's sovereignty and territorial integrity must be respected by all countries"".",https://www.bloomberg.com/tosv2.html?vid=&uuid=c6db9081-fc24-11ee-bce2-800fef93bf96&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
